wavelength,throughput
396.75,0.301324167
397.0,0.304364875
397.25,0.307246002
397.5,0.31012713
397.75,0.313008257
398.0,0.315889385
398.25,0.318734967
398.5,0.321580549
398.75,0.324426131
399.0,0.327271713
399.25,0.329922487
399.5,0.33257326
399.75,0.335224034
400.0,0.337874807
400.25,0.340303713
400.5,0.342732619
400.75,0.345161524
401.0,0.34759043
401.25,0.349992928
401.5,0.352395427
401.75,0.354797925
402.0,0.357200424
402.25,0.359607327
402.5,0.36201423
402.75,0.364421132
403.0,0.366828035
403.25,0.368986256
403.5,0.371144477
403.75,0.373302698
404.0,0.375460918
404.25,0.377513973
404.5,0.379567027
404.75,0.381620082
405.0,0.383673136
405.25,0.385706997
405.5,0.387740859
405.75,0.38977472
406.0,0.391808581
406.25,0.393654092
406.5,0.395499604
406.75,0.397345115
407.0,0.399190627
407.25,0.400971958
407.5,0.40275329
407.75,0.404534621
408.0,0.406315952
408.25,0.408051601
408.5,0.409787249
408.75,0.411522897
409.0,0.413258546
409.25,0.414908836
409.5,0.416559127
409.75,0.418209417
410.0,0.419859708
410.25,0.421557061
410.5,0.423254414
410.75,0.424951766
411.0,0.426649119
411.25,0.428278356
411.5,0.429907593
411.75,0.43153683
412.0,0.433166067
412.25,0.434624282
412.5,0.436082497
412.75,0.437540712
413.0,0.438998927
413.25,0.44036207
413.5,0.441725213
413.75,0.443088356
414.0,0.444451499
414.25,0.445847421
414.5,0.447243343
414.75,0.448639266
415.0,0.450035188
415.25,0.451373824
415.5,0.45271246
415.75,0.454051096
416.0,0.455389732
416.25,0.456672356
416.5,0.457954981
416.75,0.459237605
417.0,0.460520229
417.25,0.461788771
417.5,0.463057313
417.75,0.464325855
418.0,0.465594397
418.25,0.466760942
418.5,0.467927488
418.75,0.469094034
419.0,0.470260579
419.25,0.471397671
419.5,0.472534763
419.75,0.473671855
420.0,0.474808947
420.25,0.475940145
420.5,0.477071343
420.75,0.478202542
421.0,0.47933374
421.25,0.480382465
421.5,0.481431191
421.75,0.482479916
422.0,0.483528642
422.25,0.484663031
422.5,0.485797421
422.75,0.48693181
423.0,0.488066199
423.25,0.489055618
423.5,0.490045038
423.75,0.491034457
424.0,0.492023876
424.25,0.492903722
424.5,0.493783568
424.75,0.494663413
425.0,0.495543259
425.25,0.496517563
425.5,0.497491868
425.75,0.498466172
426.0,0.499440476
426.25,0.500455737
426.5,0.501470997
426.75,0.502486258
427.0,0.503501519
427.25,0.504421925
427.5,0.50534233
427.75,0.506262736
428.0,0.507183142
428.25,0.508023661
428.5,0.508864179
428.75,0.509704698
429.0,0.510545216
429.25,0.511406983
429.5,0.51226875
429.75,0.513130516
430.0,0.513992283
430.25,0.514790062
430.5,0.515587841
430.75,0.51638562
431.0,0.517183399
431.25,0.517961427
431.5,0.518739455
431.75,0.519517483
432.0,0.52029551
432.25,0.521136598
432.5,0.521977686
432.75,0.522818774
433.0,0.523659862
433.25,0.524483624
433.5,0.525307387
433.75,0.526131149
434.0,0.526954911
434.25,0.527786083
434.5,0.528617255
434.75,0.529448428
435.0,0.5302796
435.25,0.531045647
435.5,0.531811695
435.75,0.532577743
436.0,0.53334379
436.25,0.533936558
436.5,0.534529326
436.75,0.535122093
437.0,0.535714861
437.25,0.536382504
437.5,0.537050147
437.75,0.53771779
438.0,0.538385433
438.25,0.539060399
438.5,0.539735366
438.75,0.540410332
439.0,0.541085299
439.25,0.541794191
439.5,0.542503084
439.75,0.543211976
440.0,0.543920869
440.25,0.544610953
440.5,0.545301037
440.75,0.545991121
441.0,0.546681204
441.25,0.547388019
441.5,0.548094834
441.75,0.548801649
442.0,0.549508464
442.25,0.55023524
442.5,0.550962017
442.75,0.551688794
443.0,0.55241557
443.25,0.553078154
443.5,0.553740738
443.75,0.554403321
444.0,0.555065905
444.25,0.555760477
444.5,0.556455049
444.75,0.557149622
445.0,0.557844194
445.25,0.558452224
445.5,0.559060255
445.75,0.559668285
446.0,0.560276316
446.25,0.560819463
446.5,0.561362611
446.75,0.561905758
447.0,0.562448906
447.25,0.563128772
447.5,0.563808639
