throughput,wavelength
0.1182491684,712.5
0.1286541843,713.0
0.139193058,713.5
0.1502941418,714.0
0.1615600586,714.5
0.1733346367,715.0
0.1859403229,715.5
0.1982405663,716.0
0.2113464165,716.5
0.2247155571,717.0
0.2378719521,717.5
0.2517396545,718.0
0.2654200172,718.5
0.2793876457,719.0
0.2939734459,719.5
0.3080763817,720.0
0.3224968338,720.5
0.337257576,721.0
0.3513695145,721.5
0.3660750961,722.0
0.3806245804,722.5
0.395058136,723.0
0.4098675919,723.5
0.4240659332,724.0
0.4382815933,724.5
0.4531448364,725.0
0.4670105362,725.5
0.4812560272,726.0
0.4951576233,726.5
0.5087063217,727.0
0.5223870087,727.5
0.5353276062,728.0
0.5485053635,728.5
0.561832428,729.0
0.5744122314,729.5
0.58689785,730.0
0.5989681625,730.5
0.6109535217,731.0
0.6229380798,731.5
0.6341235733,732.0
0.6456040955,732.5
0.6565338135,733.0
0.6668480682,733.5
0.6776369476,734.0
0.6877685547,734.5
0.6975546265,735.0
0.7074219513,735.5
0.7169330597,736.0
0.7256177521,736.5
0.7347489929,737.0
0.7432386017,737.5
0.7518386841,738.0
0.7594847107,738.5
0.7674575806,739.0
0.7754022217,739.5
0.7821619415,740.0
0.7892424774,740.5
0.7963883972,741.0
0.8030736542,741.5
0.8092980957,742.0
0.8157289886,742.5
0.8214981079,743.0
0.8273176575,743.5
0.8326166534,744.0
0.8381913757,744.5
0.8434408569,745.0
0.8481453705,745.5
0.8529486084,746.0
0.8577176666,746.5
0.8620940399,747.0
0.8664629364,747.5
0.870401001,748.0
0.8744998169,748.5
0.8784104156,749.0
0.8818977356,749.5
0.8855335236,750.0
0.8892164612,750.5
0.8923681641,751.0
0.8954642487,751.5
0.8984679413,752.0
0.9013241577,752.5
0.9041291046,753.0
0.9065486908,753.5
0.9092380524,754.0
0.9117138672,754.5
0.9141899109,755.0
0.9163600159,755.5
0.9186479187,756.0
0.9207637024,756.5
0.9226155853,757.0
0.9246443939,757.5
0.9261597443,758.0
0.928073349,758.5
0.9295823669,759.0
0.9315969086,759.5
0.9329454041,760.0
0.9345508575,760.5
0.9359864807,761.0
0.9371134186,761.5
0.9386251831,762.0
0.9395762634,762.5
0.9411401367,763.0
0.9421491241,763.5
0.9431861877,764.0
0.9442082977,764.5
0.9450494385,765.0
0.9458859253,765.5
0.9468067169,766.0
0.9476712036,766.5
0.9485429382,767.0
0.9495762634,767.5
0.9501538086,768.0
0.9508649445,768.5
0.9517007446,769.0
0.9524197388,769.5
0.9528411102,770.0
0.9531088257,770.5
0.9540745544,771.0
0.9541590118,771.5
0.9550205231,772.0
0.955173111,772.5
0.9558138275,773.0
0.9565237427,773.5
0.9568736267,774.0
0.9570860291,774.5
0.9573761749,775.0
0.9580848694,775.5
0.95817276,776.0
0.9584591675,776.5
0.958912735,777.0
0.9590906525,777.5
0.9592524719,778.0
0.9594989777,778.5
0.9597013092,779.0
0.9599602509,779.5
0.9601452637,780.0
0.9602767181,780.5
0.9607791138,781.0
0.9603662109,781.5
0.9607034302,782.0
0.9607880402,782.5
0.9611616516,783.0
0.9612402344,783.5
0.961339035,784.0
0.961268158,784.5
0.9613354492,785.0
0.9613092041,785.5
0.9614346313,786.0
0.9614014435,786.5
0.9613610077,787.0
0.9612911224,787.5
0.9614915466,788.0
0.9616033173,788.5
0.9616691589,789.0
0.961714325,789.5
0.9616111755,790.0
0.9620352936,790.5
0.9614147949,791.0
0.9613232422,791.5
0.9615090942,792.0
0.9614690399,792.5
0.9614959717,793.0
0.9613752747,793.5
0.961329422,794.0
0.9611886597,794.5
0.9611051178,795.0
0.9609444427,795.5
0.961305542,796.0
0.9611386108,796.5
0.9608912659,797.0
0.9610485077,797.5
0.9607472229,798.0
0.9604483032,798.5
0.9607351685,799.0
0.9603953552,799.5
0.9608320618,800.0
0.9601766205,800.5
0.9601066589,801.0
0.9600715637,801.5
0.959565506,802.0
0.9598054504,802.5
0.9599141693,803.0
0.9593204498,803.5
0.9595664978,804.0
0.9592118835,804.5
0.9591621399,805.0
0.9591359711,805.5
0.9590965271,806.0
0.9587393951,806.5
0.9582952881,807.0
0.9585840607,807.5
