throughput,wavelength
0.9518219757,927.5
0.9512837219,928.0
0.9512381744,928.5
0.9510961151,929.0
0.9509439087,929.5
0.9509259796,930.0
0.950688858,930.5
0.9506989288,931.0
0.9507181549,931.5
0.9508739471,932.0
0.9509534454,932.5
0.9511817169,933.0
0.9513556671,933.5
0.9517305756,934.0
0.951967926,934.5
0.95223526,935.0
0.9526540375,935.5
0.9530995178,936.0
0.9536631775,936.5
0.9539714813,937.0
0.9544688416,937.5
0.954824295,938.0
0.9554396057,938.5
0.956079483,939.0
0.9565458679,939.5
0.9573589325,940.0
0.9579396057,940.5
0.9584649658,941.0
0.9590885925,941.5
0.9597642517,942.0
0.9602296448,942.5
0.9610681152,943.0
0.9616850281,943.5
0.9622238922,944.0
0.9628158569,944.5
0.9634133148,945.0
0.9639147186,945.5
0.9644921112,946.0
0.9649224091,946.5
0.9654364014,947.0
0.9657613373,947.5
0.966352005,948.0
0.9668804932,948.5
0.9671240234,949.0
0.9675115204,949.5
0.9678043365,950.0
0.9681653595,950.5
0.968465271,951.0
0.9685176849,951.5
0.9687445068,952.0
0.9689585114,952.5
0.9690665436,953.0
0.9690081787,953.5
0.9689170074,954.0
0.9690727234,954.5
0.969031601,955.0
0.968766098,955.5
0.9687052155,956.0
0.9684471893,956.5
0.9683544159,957.0
0.9680204773,957.5
0.9678484344,958.0
0.9674279785,958.5
0.9671157074,959.0
0.9667893982,959.5
0.9663379669,960.0
0.965969162,960.5
0.965530777,961.0
0.9648536682,961.5
0.9644786072,962.0
0.9639794159,962.5
0.9633856201,963.0
0.9628907776,963.5
0.962199173,964.0
0.9617102051,964.5
0.9612470245,965.0
0.9603785706,965.5
0.9598693848,966.0
0.959382019,966.5
0.9586856842,967.0
0.9581374359,967.5
0.9574092865,968.0
0.9569557953,968.5
0.9561606598,969.0
0.9556485748,969.5
0.9550522614,970.0
0.9545927429,970.5
0.9539498901,971.0
0.9534377289,971.5
0.9528270721,972.0
0.9526170349,972.5
0.9520964813,973.0
0.9516748047,973.5
0.9513088989,974.0
0.9508368683,974.5
0.9505055237,975.0
0.9500272369,975.5
0.9498760223,976.0
0.9495741272,976.5
0.949407959,977.0
0.9491671753,977.5
0.9490309143,978.0
0.9490126801,978.5
0.9489369202,979.0
0.948840332,979.5
