throughput,wavelength
0.7753175354,439.0
0.7742274475,439.5
0.7735636139,440.0
0.7726490784,440.5
0.7714750671,441.0
0.7702807617,441.5
0.769256897,442.0
0.7679341888,442.5
0.7665423584,443.0
0.765124054,443.5
0.763751297,444.0
0.7622207642,444.5
0.7605338287,445.0
0.7588272858,445.5
0.7573027039,446.0
0.7553770447,446.5
0.7535453796,447.0
0.7515914917,447.5
0.7496017456,448.0
0.7475418091,448.5
0.7452497864,449.0
0.7430843353,449.5
0.7407641602,450.0
0.738602829,450.5
0.736526413,451.0
0.734233017,451.5
0.7321029663,452.0
0.7301509857,452.5
0.7278461456,453.0
0.72582901,453.5
0.7235832214,454.0
0.7215752411,454.5
0.7191506958,455.0
0.7170049286,455.5
0.7144125366,456.0
0.7119281769,456.5
0.7091161346,457.0
0.7064391327,457.5
0.7033210754,458.0
0.700250473,458.5
0.6969960785,459.0
0.693926239,459.5
0.6903887939,460.0
0.6869231415,460.5
0.6832331085,461.0
0.6794929504,461.5
0.6755648804,462.0
0.6714293671,462.5
0.6674669647,463.0
0.6631185913,463.5
0.6585409546,464.0
0.6538604736,464.5
0.6488441467,465.0
0.6437474823,465.5
0.6381478882,466.0
0.6325811768,466.5
0.6266930771,467.0
0.6206320953,467.5
0.6144313812,468.0
0.6080535507,468.5
0.6014781189,469.0
0.5947816467,469.5
0.5878376389,470.0
0.5809729004,470.5
0.5741687012,471.0
0.5672178268,471.5
0.5599865341,472.0
0.5530836105,472.5
0.5457733154,473.0
0.538521843,473.5
0.5313516235,474.0
0.5237601471,474.5
0.5164573288,475.0
0.509190979,475.5
0.5016150665,476.0
0.4939008331,476.5
0.4863081741,477.0
0.4786668015,477.5
0.4710332108,478.0
0.4631966782,478.5
0.4556961441,479.0
0.4476101685,479.5
0.4397419739,480.0
0.431873436,480.5
0.4238645554,481.0
0.4158885956,481.5
0.4080279922,482.0
0.3998477936,482.5
0.3920676041,483.0
0.3841182709,483.5
0.3761472702,484.0
0.3684725571,484.5
0.360572052,485.0
0.3528695679,485.5
0.3451999283,486.0
0.3376067352,486.5
0.3301993561,487.0
0.3229627609,487.5
0.3156943893,488.0
0.3086584473,488.5
0.3017393875,489.0
0.2950319862,489.5
0.2883062744,490.0
0.2817329216,490.5
0.2754945374,491.0
0.2693482018,491.5
0.2632121086,492.0
0.2574675751,492.5
0.2516630363,493.0
0.2461133385,493.5
0.2408431435,494.0
0.2354051971,494.5
0.230478096,495.0
0.2255972481,495.5
0.2208304405,496.0
0.2162613678,496.5
0.211842308,497.0
0.2075571823,497.5
0.2032149506,498.0
0.1989101791,498.5
0.194687748,499.0
0.1904973221,499.5
0.1861493301,500.0
0.1819305229,500.5
0.1774962616,501.0
0.173069725,501.5
0.1685318756,502.0
0.1637598801,502.5
0.1590761375,503.0
0.1543394279,503.5
0.1494701099,504.0
0.1447405243,504.5
0.1398432541,505.0
0.1351279163,505.5
0.1305313301,506.0
0.1259315586,506.5
0.1215857983,507.0
0.1172822189,507.5
0.1130656815,508.0
0.10910285,508.5
0.1052681637,509.0
0.1015825748,509.5
0.09814853668,510.0
0.09480935097,510.5
0.09150234222,511.0
0.08840752602,511.5
0.08529755592,512.0
0.08234342575,512.5
0.07952643871,513.0
0.07669174671,513.5
0.0739888382,514.0
0.07128241539,514.5
0.06864009857,515.0
0.06604869843,515.5
0.06347425461,516.0
0.06102743149,516.5
0.0585759449,517.0
0.05615401268,517.5
0.0538891983,518.0
0.05156366348,518.5
0.04932483196,519.0
0.04720544338,519.5
0.04507156849,520.0
0.04308933258,520.5
0.04107953072,521.0
0.03914051056,521.5
0.03730541468,522.0
0.0355762887,522.5
0.03388067007,523.0
0.03223989248,523.5
0.03067620754,524.0
0.02917911053,524.5
0.02776194096,525.0
0.02640544891,525.5
0.02512291908,526.0
0.02391056776,526.5
0.02277125835,527.0
0.02170695305,527.5
0.02068593502,528.0
0.0197639358,528.5
0.01888394713,529.0
0.01805805445,529.5
0.01731033444,530.0
0.01658714414,530.5
0.01592131138,531.0
0.01531370044,531.5
0.01475508809,532.0
0.01425877213,532.5
0.01377410769,533.0
0.01333615541,533.5
0.01293794513,534.0
0.01256781101,534.5
0.01225167155,535.0
0.01194953442,535.5
0.01167917848,536.0
0.01143485069,536.5
0.01121748567,537.0
0.01101833582,537.5
0.01084969401,538.0
0.01068955421,538.5
0.01056008935,539.0
0.01047977328,539.5
0.01036952496,540.0
0.01030732632,540.5
0.01027190685,541.0
0.01023627877,541.5
0.01023851991,542.0
0.01025954127,542.5
0.01031114459,543.0
0.01036427736,543.5
0.01044174194,544.0
0.01055858493,544.5
0.01067498326,545.0
0.01082537532,545.5
0.01105589747,546.0
0.01124201775,546.5
0.01149372339,547.0
0.01174058437,547.5
0.01202042222,548.0
0.01234205484,548.5
0.01266725779,549.0
0.01303040385,549.5
0.01340047717,550.0
0.0138329649,550.5
0.01423818827,551.0
0.01467371106,551.5
0.01511956453,552.0
0.01558232903,552.5
0.01603392482,553.0
0.0165069437,553.5
0.01695884705,554.0
0.01738748908,554.5
0.01782095075,555.0
0.01821636558,555.5
0.01861081123,556.0
0.01892751217,556.5
0.01923221707,557.0
0.01952766299,557.5
0.01972477913,558.0
0.01990277648,558.5
0.020026443,559.0
0.0201377058,559.5
0.02016822815,560.0
0.02017266989,560.5
0.02009736538,561.0
0.02001529932,561.5
0.01986880183,562.0
0.0196879971,562.5
0.01946645975,563.0
0.01918904662,563.5
0.01890330553,564.0
0.01857162476,564.5
0.01821934819,565.0
0.01777629137,565.5
0.01736610413,566.0
0.01688166499,566.5
0.01638822317,567.0
0.01589765906,567.5
0.01534520507,568.0
0.01481508851,568.5
0.014201684,569.0
0.01367321014,569.5
0.01307380319,570.0
0.0125062418,570.5
0.01190333486,571.0
0.01131899714,571.5
0.01071773171,572.0
0.01013497829,572.5
0.00953620017,573.0
0.00898135245,573.5
0.00842751861,574.0
0.00788767815,574.5
0.00736278951,575.0
0.00686622262,575.5
0.00637142897,576.0
0.00589569449,576.5
0.00546936572,577.0
0.00504540741,577.5
0.00466278613,578.0
0.00429112375,578.5
0.00393854678,579.0
0.00362032712,579.5
0.00330096334,580.0
0.0030235517,580.5
0.00274196386,581.0
0.00250709057,581.5
0.00228133798,582.0
0.00208804041,582.5
0.00187609226,583.0
0.00172709972,583.5
0.00157603085,584.0
0.00143362507,584.5
0.00129566163,585.0
0.00118904144,585.5
0.00108060055,586.0
0.00102002136,586.5
0.00092565738,587.0
0.00086843967,587.5
0.0007890559,588.0
0.00074397154,588.5
0.00070304319,589.0
0.00066085786,589.5
0.00061729766,590.0
0.00059556846,590.5
0.00057463087,591.0
0.00053323817,591.5
0.00052532002,592.0
0.00051973674,592.5
0.00049205363,593.0
