wavelength,throughput
404.0,0.435112009
404.25,0.435954324
404.5,0.43679111
404.75,0.437622367
405.0,0.438448094
405.25,0.439501224
405.5,0.440541017
405.75,0.441567471
406.0,0.442580588
406.25,0.442114665
406.5,0.44164198
406.75,0.441162532
407.0,0.440676323
407.25,0.440783532
407.5,0.440884962
407.75,0.440980614
408.0,0.441070487
408.25,0.442637825
408.5,0.444203906
408.75,0.44576873
409.0,0.447332297
409.25,0.449769495
409.5,0.452211795
409.75,0.454659199
410.0,0.457111705
410.25,0.46131588
410.5,0.465534942
410.75,0.469768891
411.0,0.474017727
411.25,0.47777154
411.5,0.481536517
411.75,0.485312657
412.0,0.489099961
412.25,0.490981284
412.5,0.492865833
412.75,0.494753608
413.0,0.496644608
413.25,0.497589665
413.5,0.498535575
413.75,0.499482336
414.0,0.50042995
414.25,0.502511623
414.5,0.504596834
414.75,0.506685582
415.0,0.508777867
415.25,0.510417545
415.5,0.512058889
415.75,0.513701898
416.0,0.515346573
416.25,0.51657535
416.5,0.517804475
416.75,0.519033946
417.0,0.520263763
417.25,0.521034776
417.5,0.521801631
417.75,0.522564326
418.0,0.523322862
418.25,0.523284037
418.5,0.523242564
418.75,0.523198442
419.0,0.523151671
419.25,0.523660937
419.5,0.524168324
419.75,0.524673833
420.0,0.525177464
420.25,0.52665269
420.5,0.528128631
420.75,0.529605288
421.0,0.53108266
421.25,0.532406063
421.5,0.533731109
421.75,0.5350578
422.0,0.536386134
422.25,0.539033748
422.5,0.541686203
422.75,0.544343499
423.0,0.547005636
423.25,0.547943968
423.5,0.548883042
423.75,0.54982286
424.0,0.550763422
424.25,0.550249293
424.5,0.549735392
424.75,0.549221717
425.0,0.548708269
425.25,0.549699739
425.5,0.550690925
425.75,0.551681827
426.0,0.552672445
426.25,0.554068752
426.5,0.555462517
426.75,0.556853739
427.0,0.558242419
427.25,0.558874037
427.5,0.559504164
427.75,0.560132799
428.0,0.560759943
428.25,0.561004748
428.5,0.561249263
428.75,0.561493488
429.0,0.561737422
429.25,0.562611495
429.5,0.563485311
429.75,0.564358869
430.0,0.565232169
430.25,0.566052326
430.5,0.566873045
430.75,0.567694326
431.0,0.568516169
431.25,0.569748529
431.5,0.570982175
431.75,0.572217108
432.0,0.573453328
432.25,0.575585167
432.5,0.577720639
432.75,0.579859746
433.0,0.582002486
433.25,0.583697646
433.5,0.585394436
433.75,0.587092858
434.0,0.588792909
434.25,0.589885093
434.5,0.590974453
434.75,0.592060989
435.0,0.593144701
435.25,0.592845934
435.5,0.592542601
435.75,0.592234702
436.0,0.591922236
436.25,0.589218355
436.5,0.586519025
436.75,0.583824248
437.0,0.581134024
437.25,0.579751686
437.5,0.578367458
437.75,0.576981341
438.0,0.575593334
438.25,0.57499825
438.5,0.57440105
438.75,0.573801734
439.0,0.573200302
439.25,0.573789537
439.5,0.574377172
439.75,0.574963207
440.0,0.575547642
440.25,0.576575756
440.5,0.577604179
440.75,0.578632913
441.0,0.579661958
441.25,0.581082211
441.5,0.58250358
441.75,0.583926065
442.0,0.585349665
442.25,0.587468228
442.5,0.589590163
442.75,0.591715471
443.0,0.593844151
443.25,0.595567554
443.5,0.597293445
443.75,0.599021823
444.0,0.60075269
444.25,0.603116796
444.5,0.605485545
444.75,0.607858935
445.0,0.610236968
445.25,0.611900746
445.5,0.61356605
445.75,0.61523288
446.0,0.616901236
446.25,0.617624294
446.5,0.618346673
446.75,0.619068373
447.0,0.619789395
447.25,0.621443799
447.5,0.623099965
447.75,0.624757893
448.0,0.626417583
448.25,0.627986036
448.5,0.629554504
448.75,0.631122986
449.0,0.632691482
449.25,0.632127503
449.5,0.631563723
449.75,0.631000143
450.0,0.630436762
450.25,0.629663925
450.5,0.62889155
450.75,0.628119636
451.0,0.627348185
451.25,0.628345274
451.5,0.629339181
451.75,0.630329905
452.0,0.631317446
452.25,0.631556411
452.5,0.631794278
452.75,0.632031045
453.0,0.632266712
453.25,0.631660784
453.5,0.631054971
453.75,0.630449273
454.0,0.629843691
454.25,0.63049564
454.5,0.631147292
454.75,0.631798645
455.0,0.632449701
455.25,0.633563534
455.5,0.634678234
455.75,0.635793802
456.0,0.636910238
456.25,0.637327958
456.5,0.637745217
456.75,0.638162012
457.0,0.638578345
457.25,0.639894122
457.5,0.641210889
457.75,0.642528646
458.0,0.643847394
458.25,0.645732068
458.5,0.647619398
458.75,0.649509384
459.0,0.651402027
459.25,0.652085212
459.5,0.652768712
459.75,0.653452529
460.0,0.654136662
460.25,0.654269426
460.5,0.65440138
460.75,0.654532523
461.0,0.654662855
461.25,0.654182401
461.5,0.653701354
461.75,0.653219715
462.0,0.652737484
462.25,0.651848635
462.5,0.65096026
462.75,0.650072359
463.0,0.649184932
463.25,0.649423996
463.5,0.64966282
463.75,0.649901403
464.0,0.650139746
464.25,0.65181116
464.5,0.653483924
464.75,0.655158038
465.0,0.656833503
465.25,0.658557394
465.5,0.660283537
465.75,0.662011931
466.0,0.663742577
466.25,0.664190318
466.5,0.664635931
466.75,0.665079415
467.0,0.665520771
467.25,0.666014957
467.5,0.666507612
467.75,0.666998737
468.0,0.667488331
468.25,0.669204225
468.5,0.67092215
468.75,0.672642105
469.0,0.67436409
469.25,0.674585286
469.5,0.674806418
469.75,0.675027486
470.0,0.675248489
470.25,0.674275626
470.5,0.673303361
470.75,0.672331696
471.0,0.67136063
471.25,0.671774328
471.5,0.672185103
