throughput,wavelength
0.1616525269,560.0
0.1755830193,560.5
0.1900156403,561.0
0.2056314659,561.5
0.2211615944,562.0
0.2379972076,562.5
0.2550657463,563.0
0.2723831558,563.5
0.2900615311,564.0
0.307889843,564.5
0.3262343597,565.0
0.3453185654,565.5
0.3641630173,566.0
0.3831930923,566.5
0.4021298981,567.0
0.420211792,567.5
0.4387369537,568.0
0.4569128418,568.5
0.4759418106,569.0
0.4930135727,569.5
0.5097922516,570.0
0.5264988708,570.5
0.5432490158,571.0
0.5587856674,571.5
0.5746903229,572.0
0.5896470642,572.5
0.6039918518,573.0
0.6181441498,573.5
0.6313598633,574.0
0.6440007019,574.5
0.6564186096,575.0
0.6678702545,575.5
0.6789602661,576.0
0.6892990112,576.5
0.6991790771,577.0
0.7086507416,577.5
0.7174619293,578.0
0.7256185913,578.5
0.7334972382,579.0
0.7410203552,579.5
0.7478157043,580.0
0.7542503357,580.5
0.7603323364,581.0
0.7658138275,581.5
0.7709326172,582.0
0.7759177399,582.5
0.7806031036,583.0
0.7846118927,583.5
0.7884142303,584.0
0.7920645142,584.5
0.7951274872,585.0
0.7983106995,585.5
0.8008254242,586.0
0.8035255432,586.5
0.8058981323,587.0
0.8081713867,587.5
0.8097647858,588.0
0.8113143158,588.5
0.8129089355,589.0
0.8141145325,589.5
0.8153478241,590.0
0.8161820984,590.5
0.8169754791,591.0
0.8178852844,591.5
0.8182134247,592.0
0.8187162018,592.5
0.8191542053,593.0
0.8191873169,593.5
0.8192611694,594.0
0.8193069458,594.5
0.8195018005,595.0
0.8190583801,595.5
0.819198761,596.0
0.8186969757,596.5
0.8182957458,597.0
0.8177098083,597.5
0.8173604584,598.0
0.8167653656,598.5
0.8159781647,599.0
0.8155031586,599.5
0.8147905731,600.0
0.8139785767,600.5
0.8133335876,601.0
0.8122969818,601.5
0.8114715576,602.0
0.8102639771,602.5
0.8092240906,603.0
0.8083629608,603.5
0.8074497986,604.0
0.8061192322,604.5
0.8049958038,605.0
0.8038227844,605.5
0.8025907135,606.0
0.8014071655,606.5
0.7999421692,607.0
0.7985900116,607.5
0.7975567627,608.0
0.7959643555,608.5
0.7946527863,609.0
0.7932770538,609.5
0.7917319489,610.0
0.7902487183,610.5
0.7888967133,611.0
0.7873600769,611.5
0.7857640076,612.0
0.7839499664,612.5
0.782405014,613.0
0.7809128571,613.5
0.7792937469,614.0
0.7777402496,614.5
0.7759609222,615.0
0.774257431,615.5
0.7726163483,616.0
0.7707751465,616.5
0.7690136719,617.0
0.767247467,617.5
0.7654134369,618.0
0.7635106659,618.5
0.7617784882,619.0
0.7600981903,619.5
0.7579759979,620.0
0.7560574341,620.5
0.7541682434,621.0
