throughput,wavelength
0.9292259216,797.5
0.9283076477,798.0
0.9272075653,798.5
0.9269284821,799.0
0.9264222717,799.5
0.9260502625,800.0
0.9252497101,800.5
0.9250285339,801.0
0.9251839447,801.5
0.9248841858,802.0
0.925243454,802.5
0.9251815033,803.0
0.9252052307,803.5
0.9253829193,804.0
0.9263847351,804.5
0.9269699097,805.0
0.9274145508,805.5
0.9286444855,806.0
0.9292510986,806.5
0.9300805664,807.0
0.9311460114,807.5
0.9324728394,808.0
0.9331555176,808.5
0.9345636749,809.0
0.9363784027,809.5
0.9369268799,810.0
0.9381486511,810.5
0.9400669861,811.0
0.9407495117,811.5
0.9425191498,812.0
0.9439351654,812.5
0.945276413,813.0
0.9464409637,813.5
0.9479318237,814.0
0.9485796356,814.5
0.9496603394,815.0
0.9503516388,815.5
0.9512486267,816.0
0.9514092255,816.5
0.9521707916,817.0
0.9529262543,817.5
0.9525618744,818.0
0.952673111,818.5
0.9520500946,819.0
0.9512931061,819.5
0.9512371826,820.0
0.9507058716,820.5
0.9496829987,821.0
0.9488700104,821.5
0.9473410034,822.0
0.946693573,822.5
0.9459230042,823.0
0.9446400452,823.5
0.9437498474,824.0
0.9426847076,824.5
0.941217804,825.0
0.940412674,825.5
0.939630127,826.0
0.9382180786,826.5
0.9375713348,827.0
0.9362423706,827.5
0.9346789551,828.0
0.9337879944,828.5
0.9303495026,829.0
0.9273415375,829.5
0.9237988281,830.0
0.9180623627,830.5
0.911457901,831.0
0.9024432373,831.5
0.891140976,832.0
0.8771303558,832.5
0.8592686462,833.0
0.8377679443,833.5
0.813613739,834.0
0.7837812042,834.5
0.7505990601,835.0
0.7142441559,835.5
0.6739181519,836.0
0.6325400543,836.5
0.5878123474,837.0
0.5409460831,837.5
0.4962251282,838.0
0.4505924988,838.5
0.4071734619,839.0
0.3660196686,839.5
0.3265686417,840.0
0.2908850288,840.5
0.2581138611,841.0
0.2272389603,841.5
0.200988121,842.0
0.1763459969,842.5
0.1545582676,843.0
0.1356779194,843.5
0.1188775539,844.0
0.1045034027,844.5
0.09188755989,845.0
0.08061758041,845.5
0.07093028069,846.0
0.06216894627,846.5
0.05487579823,847.0
0.04835962296,847.5
0.04280079842,848.0
0.03791309118,848.5
0.03366694212,849.0
0.02980550051,849.5
0.02651868105,850.0
0.02357925415,850.5
0.02109944582,851.0
0.01887929797,851.5
0.01683270335,852.0
0.01511471987,852.5
0.01355394602,853.0
0.01210980535,853.5
0.01098965168,854.0
0.00989409804,854.5
0.00890174687,855.0
0.0079879117,855.5
0.00723234236,856.0
0.006578421,856.5
0.00595643938,857.0
0.00537521243,857.5
0.00493021369,858.0
0.00448119998,858.5
0.00406332314,859.0
0.0037068364,859.5
0.00338265896,860.0
0.00313273042,860.5
0.00284941405,861.0
0.00260732055,861.5
0.0024034977,862.0
0.00219710216,862.5
0.00202855259,863.0
0.00188436136,863.5
0.0017391932,864.0
0.00157651424,864.5
0.00144475877,865.0
0.00134238616,865.5
0.00122029394,866.0
0.00115125753,866.5
0.00107061908,867.0
0.00097288288,867.5
0.00090452276,868.0
0.00083496533,868.5
0.00080669031,869.0
0.00074840136,869.5
0.00071203612,870.0
0.00065869771,870.5
0.0005697104,871.0
0.00054490142,871.5
0.00048860338,872.0
0.00048389997,872.5
0.00045583911,873.0
0.00042289115,873.5
0.00038284324,874.0
0.00035287231,874.5
0.00031518437,875.0
0.00034967065,875.5
0.00029813787,876.0
0.00029545574,876.5
0.00024792541,877.0
0.0002572629,877.5
0.00022681689,878.0
0.00021755753,878.5
0.00020307496,879.0
0.00021990499,879.5
0.00021229308,880.0
