throughput,wavelength
3.520E-01,840.0
3.492E-01,841.0
3.473E-01,842.0
3.452E-01,843.0
3.434E-01,844.0
3.410E-01,845.0
3.393E-01,846.0
3.377E-01,847.0
3.344E-01,848.0
3.329E-01,849.0
3.322E-01,850.0
3.307E-01,851.0
3.284E-01,852.0
3.272E-01,853.0
3.256E-01,854.0
3.236E-01,855.0
3.224E-01,856.0
3.211E-01,857.0
3.182E-01,858.0
3.181E-01,859.0
3.155E-01,860.0
3.127E-01,861.0
3.107E-01,862.0
3.087E-01,863.0
3.067E-01,864.0
3.046E-01,865.0
3.027E-01,866.0
3.009E-01,867.0
2.989E-01,868.0
2.968E-01,869.0
2.948E-01,870.0
2.925E-01,871.0
2.897E-01,872.0
2.865E-01,873.0
2.830E-01,874.0
2.786E-01,875.0
2.736E-01,876.0
2.673E-01,877.0
2.605E-01,878.0
2.523E-01,879.0
2.434E-01,880.0
2.332E-01,881.0
2.222E-01,882.0
2.101E-01,883.0
1.972E-01,884.0
1.838E-01,885.0
1.695E-01,886.0
1.554E-01,887.0
1.410E-01,888.0
1.262E-01,889.0
1.125E-01,890.0
9.869E-02,891.0
8.603E-02,892.0
7.401E-02,893.0
6.322E-02,894.0
5.340E-02,895.0
4.464E-02,896.0
3.715E-02,897.0
3.064E-02,898.0
2.485E-02,899.0
2.032E-02,900.0
1.660E-02,901.0
1.346E-02,902.0
1.097E-02,903.0
8.958E-03,904.0
7.281E-03,905.0
5.943E-03,906.0
4.877E-03,907.0
3.998E-03,908.0
3.305E-03,909.0
2.737E-03,910.0
2.321E-03,911.0
1.901E-03,912.0
1.598E-03,913.0
1.378E-03,914.0
1.169E-03,915.0
1.019E-03,916.0
8.584E-04,917.0
7.582E-04,918.0
6.634E-04,919.0
5.874E-04,920.0
5.434E-04,921.0
4.853E-04,922.0
4.374E-04,923.0
4.194E-04,924.0
3.746E-04,925.0
3.457E-04,926.0
3.125E-04,927.0
3.310E-04,928.0
3.092E-04,929.0
2.809E-04,930.0
2.648E-04,931.0
2.602E-04,932.0
2.596E-04,933.0
2.345E-04,934.0
2.215E-04,935.0
2.081E-04,936.0
1.972E-04,937.0
2.261E-04,938.0
2.006E-04,939.0
2.166E-04,940.0
2.254E-04,941.0
2.011E-04,942.0
1.804E-04,943.0
1.845E-04,944.0
1.630E-04,945.0
1.663E-04,946.0
1.548E-04,947.0
1.562E-04,948.0
1.402E-04,949.0
1.477E-04,950.0
1.480E-04,951.0
1.500E-04,952.0
1.480E-04,953.0
1.454E-04,954.0
1.397E-04,955.0
1.387E-04,956.0
1.345E-04,957.0
1.628E-04,958.0
1.339E-04,959.0
1.539E-04,960.0
1.313E-04,961.0
1.234E-04,962.0
1.339E-04,963.0
1.323E-04,964.0
1.375E-04,965.0
1.321E-04,966.0
1.254E-04,967.0
1.288E-04,968.0
1.168E-04,969.0
1.209E-04,970.0
