#D-DA-3D   Ke   logg   Teff      ZR      u(Ke)    Kesig  I(Ke)       
WD-DA-3D   Ke   9.00  11415.0   0.0000   0.3101   0.2314 0.125233E-03
WD-DA-3D   Ke   9.00  11917.0   0.0000   0.2966   0.2035 0.137437E-03
WD-DA-3D   Ke   9.00  12437.0   0.0000   0.2850   0.1835 0.150154E-03
WD-DA-3D   Ke   9.00  12972.0   0.0000   0.2802   0.1709 0.162851E-03
WD-DA-3D   Ke   9.00  13494.0   0.0000   0.2885   0.1698 0.172579E-03
WD-DA-3D   Ke   9.00  14033.0   0.0000   0.2917   0.1588 0.183488E-03
WD-DA-3D   Ke   9.00  14550.0   0.0000   0.2945   0.1488 0.192952E-03
WD-DA-3D   Ke   9.00  14986.0   0.0000   0.2971   0.1404 0.200236E-03
#D-DA-3D   Tes  logg   Teff      ZR      u(Tes)   Tessig (Tes)       
WD-DA-3D   Tes  7.00   6113.0   0.0000   0.3659   0.2472 0.214120E-04
WD-DA-3D   Tes  7.00   7047.0   0.0000   0.3838   0.2723 0.323137E-04
WD-DA-3D   Tes  7.00   8027.0   0.0000   0.3735   0.2361 0.457783E-04
WD-DA-3D   Tes  7.00   9026.0   0.0000   0.3489   0.1889 0.617003E-04
WD-DA-3D   Tes  7.00   9521.0   0.0000   0.3382   0.1752 0.702873E-04
WD-DA-3D   Tes  7.00  10018.0   0.0000   0.3226   0.1513 0.789956E-04
WD-DA-3D   Tes  7.00  10567.0   0.0000   0.3136   0.1092 0.867653E-04
WD-DA-3D   Tes  7.00  11001.0   0.0000   0.3202   0.1141 0.918980E-04
WD-DA-3D   Tes  7.00  11502.0   0.0000   0.3129   0.1021 0.967471E-04
WD-DA-3D   Tes  7.00  12002.0   0.0000   0.3093   0.0924 0.101995E-03
WD-DA-3D   Tes  7.00  12502.0   0.0000   0.3044   0.0872 0.107519E-03
WD-DA-3D   Tes  7.00  13003.0   0.0000   0.2998   0.0848 0.112734E-03
WD-DA-3D   Tes  7.50   6065.0   0.0000   0.3434   0.2370 0.210529E-04
WD-DA-3D   Tes  7.50   7034.0   0.0000   0.3780   0.2773 0.321987E-04
WD-DA-3D   Tes  7.50   8018.0   0.0000   0.3677   0.2654 0.455973E-04
WD-DA-3D   Tes  7.50   9016.0   0.0000   0.3431   0.2199 0.612044E-04
WD-DA-3D   Tes  7.50   9551.0   0.0000   0.3337   0.2041 0.701377E-04
WD-DA-3D   Tes  7.50  10008.0   0.0000   0.3188   0.1801 0.780201E-04
WD-DA-3D   Tes  7.50  10500.0   0.0000   0.3036   0.1505 0.866051E-04
WD-DA-3D   Tes  7.50  10938.0   0.0000   0.3024   0.1344 0.923891E-04
WD-DA-3D   Tes  7.50  11499.0   0.0000   0.3015   0.1207 0.994271E-04
WD-DA-3D   Tes  7.50  12000.0   0.0000   0.2979   0.1125 0.105066E-03
WD-DA-3D   Tes  7.50  12501.0   0.0000   0.2947   0.1010 0.109880E-03
WD-DA-3D   Tes  7.50  13003.0   0.0000   0.2925   0.0933 0.114970E-03
WD-DA-3D   Tes  8.00   5998.0   0.0000   0.3211   0.2309 0.205747E-04
WD-DA-3D   Tes  8.00   7012.0   0.0000   0.3701   0.2713 0.320644E-04
WD-DA-3D   Tes  8.00   8034.0   0.0000   0.3663   0.2852 0.458128E-04
WD-DA-3D   Tes  8.00   9036.0   0.0000   0.3397   0.2494 0.612565E-04
WD-DA-3D   Tes  8.00   9520.0   0.0000   0.3318   0.2301 0.692214E-04
WD-DA-3D   Tes  8.00  10025.0   0.0000   0.3151   0.2022 0.778643E-04
WD-DA-3D   Tes  8.00  10532.0   0.0000   0.2957   0.1677 0.867536E-04
WD-DA-3D   Tes  8.00  11005.0   0.0000   0.2891   0.1578 0.938555E-04
WD-DA-3D   Tes  8.00  11532.0   0.0000   0.2823   0.1386 0.101652E-03
WD-DA-3D   Tes  8.00  12097.0   0.0000   0.2849   0.1251 0.108606E-03
WD-DA-3D   Tes  8.00  12503.0   0.0000   0.2812   0.1161 0.113260E-03
WD-DA-3D   Tes  8.00  12999.0   0.0000   0.2794   0.1078 0.118027E-03
WD-DA-3D   Tes  8.00  13503.0   0.0000   0.2784   0.0976 0.122915E-03
WD-DA-3D   Tes  8.00  14000.0   0.0000   0.2767   0.0886 0.128344E-03
WD-DA-3D   Tes  8.50   6025.0   0.0000   0.3102   0.2300 0.210672E-04
WD-DA-3D   Tes  8.50   6925.0   0.0000   0.3552   0.2550 0.312505E-04
